@context,@type,name,description,image,url
http://schema.org,Thing,Amp,Digital collateral token,https://s2.coinmarketcap.com/static/img/coins/64x64/6945.png,https://amptoken.org
http://schema.org,Thing,HyperSpace,Distributed computing platform,https://s2.coinmarketcap.com/static/img/coins/64x64/1125.png,https://site.hyperspace.app/
http://schema.org,Thing,Dash,"A cryptocurrency focused on offering fast, cheap global payments.",https://s2.coinmarketcap.com/static/img/coins/64x64/131.png,https://www.dash.org/
http://schema.org,Thing,GMT,Move-to-earn concept token,https://s2.coinmarketcap.com/static/img/coins/64x64/18069.png,https://www.stepn.com/
http://schema.org,Thing,Mercury Protocol,Ethereum-based communication protocol token,https://s2.coinmarketcap.com/static/img/coins/64x64/2098.png,https://www.mercuryprotocol.com/
http://schema.org,Thing,Gambit,DeFi platform on BNB Chain,https://s2.coinmarketcap.com/static/img/coins/64x64/9203.png,https://gambit.financial/
http://schema.org,Thing,GreekMythology,BNB Smart Chain-based token,https://s2.coinmarketcap.com/static/img/coins/64x64/18487.png,https://www.greekmythologytoken.com/
http://schema.org,Thing,Kusama,A network that allows for experimentation and testing of blockchain applications before they are deployed on Polkadot.,https://s2.coinmarketcap.com/static/img/coins/64x64/5034.png,https://kusama.network/
http://schema.org,Thing,WOO,Deep liquidity network for DeFi and CeFi,https://s2.coinmarketcap.com/static/img/coins/64x64/7501.png,https://woo.org
http://schema.org,Thing,Aragon,A platform for creating and managing decentralized autonomous organizations (DAOs).,https://s2.coinmarketcap.com/static/img/coins/64x64/1680.png,https://aragon.org/
http://schema.org,Thing,AnonToken,BNB Smart Chain-based token launched in 2021,https://s2.coinmarketcap.com/static/img/coins/64x64/16473.png,https://anontoken.com/
http://schema.org,Thing,Antspace,Arbitrum-based token,https://s2.coinmarketcap.com/static/img/coins/64x64/25513.png,https://antspace.xyz/
http://schema.org,Thing,aelf,Multi-chain network with cloud computing integration,https://s2.coinmarketcap.com/static/img/coins/64x64/2299.png,http://aelf.com/
http://schema.org,Thing,THE LAND ELF Crossing,Ethereum-based gaming token launched in 2024,https://s2.coinmarketcap.com/static/img/coins/64x64/32730.png,https://theland.game/
http://schema.org,Thing,ELF Wallet,Ethereum-based wallet token launched in 2022,https://s2.coinmarketcap.com/static/img/coins/64x64/22153.png,https://www.elfwallets.com/
http://schema.org,Thing,Elf Token,BNB Smart Chain-based token,https://s2.coinmarketcap.com/static/img/coins/64x64/14936.png,https://elftoken.io/
http://schema.org,Thing,JUST,A decentralized lending platform on the TRON network.,https://s2.coinmarketcap.com/static/img/coins/64x64/5488.png,https://just.network/#/
http://schema.org,Thing,JUMPN,BNB Smart Chain-based move-to-earn project,https://s2.coinmarketcap.com/static/img/coins/64x64/19810.png,https://jumpn.today
http://schema.org,Thing,ConstitutionDAO,DAO created to bid on a copy of the US Constitution,https://s2.coinmarketcap.com/static/img/coins/64x64/14806.png,https://www.constitutiondao.com/
http://schema.org,Thing,MAGA,BNB Smart Chain-based token launched in 2024,https://s2.coinmarketcap.com/static/img/coins/64x64/32079.png,https://peopletoken.xyz
